date,close,high,low,open,volume,tic,day,macd,rsi_30,cci_30,dx_30,log_return
2015-04-23,176.13052368164062,176.78112792054011,175.17129034557237,175.28806513902873,0.21394238987852573,SPY,3,-0.1077116369388574,-0.024850624953991457,0.7279055690067913,-0.7670226991852973,0.1712277328118774
2015-04-24,176.53929138183594,176.80621256248196,176.08887779887377,176.54764062342014,-0.6049167113133616,SPY,4,-0.07649669349313087,0.06141133343825466,0.857186313043951,-0.7545980500284011,0.15434022419919255
2015-04-27,175.80519104003906,177.23151057480658,175.61333676963517,177.10639929193076,-0.24706068659456273,SPY,0,-0.07547809987484351,-0.13631656437225648,0.6619299615076629,-1.0493762828800257,-0.40838904287656497
2015-04-28,176.36404418945312,176.41408870304048,174.60407333915512,175.78017031844107,-0.09810071233263874,SPY,1,-0.062151843796791506,-0.013802139601142127,0.39411518634005155,-1.1839023928044885,0.22858696697875858
2015-04-29,175.63839721679688,176.23894418916066,174.82931019691418,175.47156517878173,0.6723891675953939,SPY,2,-0.07508248129529231,-0.21083206667459706,0.2375308187864306,-1.1839023928044883,-0.4045726579950633
2015-04-30,173.87844848632812,175.45491471931282,173.17778692805777,175.0628822890601,1.3793407335625287,SPY,3,-0.1372298443671657,-0.6604485111369144,-0.46742288466800064,-0.3185082619833834,-0.9206857653437076
2015-05-01,175.7635498046875,175.8052578239885,174.56243012282167,174.66251918714363,0.23009391105719093,SPY,4,-0.13575974803017876,-0.2371147603261904,0.10642318528977081,-0.5486521689764388,0.8888728754936563
2015-05-04,176.2639617919922,176.8478356849652,176.08045675027265,176.18888229129143,-0.41438909640681193,SPY,0,-0.12301136663438621,-0.1305957892509234,0.570397559824526,-1.1963268852948175,0.19988693167123273
2015-05-05,174.24542236328125,176.38075279723677,174.1036253139068,176.02207919087996,0.42710555394244537,SPY,1,-0.17171134184450543,-0.6226873051442791,-0.13350531626281198,-0.2441175053167595,-1.0462493865535158
2015-05-06,173.52810668945312,175.10457288015732,172.4604477204841,174.79595648791593,0.8584611220145876,SPY,2,-0.23176784097075542,-0.7867053554784039,-0.7086095218811931,0.38922638304508006,-0.40476554527564307
2015-05-07,174.22042846679688,174.64583241167458,173.09438839932545,173.42802707246523,-0.07068401123137541,SPY,3,-0.2607799499401385,-0.6289703322250878,-0.5960796210628588,0.3892263830450791,0.29869632906728916
2015-05-08,176.5142364501953,176.71442729863688,175.81358757189997,175.8970036072923,1.2716189390806865,SPY,4,-0.22053155376842506,-0.1423099666795967,0.5487957170046511,-0.8205534358738826,1.0881955721892547
2015-05-11,175.67181396484375,176.73947317751276,175.5967471594612,176.4725647380964,-0.31950238271415965,SPY,0,-0.2138336390947914,-0.3424947636577817,0.33213459433161563,-0.7254655617444615,-0.46192954185249274
2015-05-12,175.1463165283203,175.68849536236291,174.011927052056,174.8377000732893,0.5541543960081954,SPY,1,-0.22467078693862397,-0.4657219190585,-0.27784740806863034,-0.07585904746495256,-0.30676844761948757
2015-05-13,175.17967224121094,176.1806010470727,174.94612261075986,175.55501895247156,0.056793526899082375,SPY,2,-0.233554435915146,-0.45845084908314504,-0.025792367306255566,-0.35572988163264446,-0.030286917856283475
2015-05-14,177.00636291503906,177.0981154589378,175.92201814009934,176.19727577179555,0.08192186428456776,SPY,3,-0.1908426002088204,-0.07290639277507437,0.7377901350575373,-0.8579776145575337,0.8533301426805777
2015-05-15,177.1982421875,177.34003928958066,176.71445710113534,177.1982421875,-0.3035850566078811,SPY,4,-0.1537408996379402,-0.03391449388108413,0.9554312586973212,-0.9877271862090455,0.047202158528467646
2015-05-18,177.7487030029297,177.99892561949312,176.96463819770213,177.03136847128513,-0.3424931938881161,SPY,0,-0.1114656303264169,0.0787456045443691,1.1922990136502316,-1.339739898527364,0.2223284740358595
2015-05-19,177.69029235839844,178.1407184804143,177.40669826823859,177.8654609008484,-0.39082272107190524,SPY,1,-0.08258440265052766,0.06307913957207222,1.197228233049397,-1.404168318384499,-0.07533019979804055
2015-05-20,177.56520080566406,178.31589412249807,177.24823518289043,177.79040116421515,-0.2966901949004981,SPY,2,-0.06638436601088381,0.028611447108945455,1.053141506006227,-1.3064645894467481,-0.10791918423990252
2015-05-21,178.0823974609375,178.29092485843273,177.2566243849555,177.42345648495353,-0.5366984653127373,SPY,3,-0.04240530783547567,0.1414061882675418,1.0181810753014526,-1.3064645894467481,0.20556627211190043
2015-05-22,177.65696716308594,178.1157171548957,177.5902368832319,177.69866245143265,-0.6821991004969502,SPY,4,-0.038874203262974215,0.019214954147714965,0.8253119129803792,-1.3064645894467481,-0.25435489986484755
2015-05-26,175.74684143066406,177.59022873549696,175.32978674633526,177.16482481188226,0.6450736863982977,SPY,1,-0.09278234058181757,-0.49858319431082526,-0.18842719852321377,-0.2469993014425094,-0.9848234227943246
2015-05-27,177.41506958007812,177.64861919749248,175.79689528263626,176.20561347686115,0.02793791539544349,SPY,2,-0.0913483889258752,-0.12134250879262186,0.2318439416635056,-0.28734988222072255,0.7729715417785882
2015-05-28,177.21487426757812,177.3232998260336,176.52256199475443,177.10643598162432,-0.3340601865781937,SPY,3,-0.09864640142865691,-0.17439591602555626,0.22741577931363358,-0.2873498822207221,-0.14478059469573468
2015-05-29,176.1138458251953,177.18984127544758,175.84693745426003,177.14814599037848,0.6572002278583179,SPY,4,-0.13781106921203803,-0.46164677105220814,-0.19252922326795166,0.06310320658724586,-0.5876083571473749
2015-06-01,176.4725341796875,177.11478926230401,175.6801200573042,176.78115058893178,0.03041482599153272,SPY,0,-0.1608098670014502,-0.3778659327803835,-0.2096184172296896,0.14813693717353435,0.1297383667762887
2015-06-02,176.29734802246094,176.9896602917937,175.3881719098124,176.01375390562535,-0.005464652979702151,SPY,1,-0.1857619547270944,-0.424382470921096,-0.3724140134213573,0.2997582674757308,-0.13299387021147846
2015-06-03,176.7644500732422,177.39003207918975,176.27232861649642,176.8311803478431,-0.0790991562052683,SPY,2,-0.194056649110899,-0.3112700275478638,0.01832695280497782,-0.05309805808684671,0.18279088239052924
2015-06-04,175.2714080810547,176.71441374466318,174.95444244387514,176.0554729346047,1.1923399376698016,SPY,3,-0.24384518410518682,-0.7074174623326559,-0.8563080528455626,0.6237112686416952,-0.7828508486045999
2015-06-05,174.97109985351562,175.64672630543546,174.31214642269472,175.12123340838804,0.5933939788569776,SPY,4,-0.2923281742361892,-0.7841546647421014,-1.2918230678022398,0.9105035281324634,-0.19561396263326988
2015-06-08,173.8951416015625,175.01285798264342,173.82007480262817,174.86271165727408,-0.054441193668559484,SPY,0,-0.3608580956317834,-1.0533272668167766,-1.6774910562310894,1.1194182171282652,-0.5820545056452637
2015-06-09,173.8701171875,174.41229598171893,173.23619856960607,173.8701171875,0.2625438215107638,SPY,1,-0.41501725438845,-1.0595238242127492,-1.7876093562204822,1.3562751240671422,-0.0592987403338619
2015-06-10,175.95533752441406,176.33903336595446,174.5790624015452,174.63744342868372,0.8483609633419128,SPY,2,-0.39847260895456,-0.5184238727721395,-0.6772695403809402,-0.2514347376250475,0.9876628393394328
2015-06-11,176.52256774902344,176.90625092683163,176.163894106291,176.39744370865216,-0.35585620594217765,SPY,3,-0.3690388595660027,-0.38150129898782353,-0.1387975117127741,-0.6481620339728783,0.23247033518850574
2015-06-12,175.1713104248047,176.39745226039358,174.89605279564194,175.69680341934261,0.8648558383131448,SPY,4,-0.3833254064861163,-0.7321101343674777,-0.8263462561251355,-0.015433181957288303,-0.7136008486029809
2015-06-15,174.4206085205078,174.7042026478883,173.31957805773825,174.02857610368824,0.6465741226247749,SPY,0,-0.4149609130522796,-0.917673378632662,-1.6125125019943114,0.6377539728871667,-0.41947743413912814
2015-06-16,175.37147521972656,175.45489123829736,174.09528904607768,174.2704448665799,-0.12896881369560012,SPY,1,-0.41239135256667425,-0.6776479980272546,-1.0565563766896413,0.11581621864659326,0.4249528561460807
2015-06-17,175.6551055908203,176.26401465162957,174.62915453353233,175.6551055908203,0.6927065824769367,SPY,2,-0.40165377532491003,-0.6070758291652084,-0.7487466967767125,-0.4118713756884597,0.09341457605088738
2015-06-18,177.4818115234375,177.9489107889611,175.6884812588379,176.25566958768786,1.4699027772320412,SPY,3,-0.34161948085075083,-0.17418903024148524,0.1540794069322759,-1.3696213435319413,0.8509138139279481
2015-06-19,176.69395446777344,177.3142025510205,176.3167819370388,177.23877060275584,0.7675319081044689,SPY,4,-0.3165385169686585,-0.38279340804137596,-0.05125162970603766,-1.3696213435319404,-0.43286031826774585
2015-06-22,177.59912109375,178.18583515828453,177.38957944288714,177.6158880068531,-0.4189777320623875,SPY,0,-0.27192778628965436,-0.17541414342601303,0.5378139371040994,-0.990840013298961,0.3965737582368678
2015-06-23,177.7248992919922,178.06017371704328,177.330972625351,177.80872109560786,-0.4630222833031024,SPY,1,-0.23425337723178705,-0.1467666636778204,0.455029085672595,-1.0255935114917667,0.014621203975843334
2015-06-24,176.43411254882812,177.83384957921308,176.40896856781723,177.45667707463926,0.009942604197734309,SPY,2,-0.2419365777612987,-0.493734243914548,-0.09971208249615252,-1.2579542871286198,-0.6793272749297804
2015-06-25,175.89767456054688,177.06272583076822,175.82224262255068,176.93700593410784,0.1052103810590157,SPY,3,-0.2640376058791183,-0.6325708290146942,-0.5473118355962778,-0.9383413593861895,-0.3110405635842611
2015-06-26,175.86410522460938,176.5011071751135,175.3109122523945,176.25803172244056,0.24547735178658808,SPY,4,-0.28316269671956196,-0.6413595509587631,-0.7829575207633382,-0.668168245751167,-0.0633725929359964
2015-06-29,172.17623901367188,175.87255802519303,172.1008070639049,174.38062200143642,2.199348978372313,SPY,0,-0.4016220473386087,-1.506459197430801,-2.2627038847741097,0.6644449271841835,-1.885784635874077
2015-06-30,172.53663635253906,173.76874253924814,172.05887515020245,173.7184417894679,1.808437708478942,SPY,1,-0.4836895021868263,-1.4114817259911294,-2.348801599512067,0.6787149508512391,0.13463127556508062
2015-07-01,173.9196014404297,174.36382879685968,173.13172264543013,174.1123762127988,0.8767144447327228,SPY,2,-0.5077994809361839,-1.0580188246298312,-1.647405818631794,0.2789582304754884,0.6459429452256122
2015-07-02,173.7603302001953,174.56497583022008,173.34124686546352,174.39734505420904,0.2494249280491053,SPY,3,-0.5292253060247941,-1.0941024013779919,-1.5086802677279592,0.1434970024571504,-0.12631158196811798
2015-07-06,173.265869140625,174.04535824817208,172.26844844561646,172.46961311340883,0.5193784124627824,SPY,0,-0.5576494652583491,-1.2071554696369797,-1.768460387587778,0.5705564973502579,-0.29408785812580285
2015-07-07,174.35540771484375,174.48112758042944,171.0781734649074,173.46695322628753,1.6277323936846084,SPY,1,-0.5470689946913622,-0.926990340669007,-1.6072181143775837,0.9906561133664307,0.49712974175350255
2015-07-08,171.43023681640625,173.29934500568518,171.19555115987836,173.01437139267406,1.4332294166594957,SPY,2,-0.6179850818198285,-1.5607427928462194,-2.0658069917971438,0.9906561133664311,-1.5149538441677357
2015-07-09,171.74037170410156,173.79389058964972,171.6314187172179,173.5340481393017,1.0381343907272174,SPY,3,-0.6617390405203053,-1.4810224060811452,-1.7332174397297346,0.6151921534411796,0.11002833575273879
2015-07-10,173.90280151367188,174.32188481108537,171.78224105191214,173.74354781434957,0.7472522025989883,SPY,4,-0.6320687991876042,-0.9542435064761305,-1.2444986989734643,0.22353863651306827,1.0389482102123284
2015-07-13,175.8221893310547,175.93114227866695,175.12650960510456,175.16842048775808,0.2830795538326671,SPY,0,-0.5519868421573653,-0.5345798792455418,-0.20502079570212992,-0.8358087242521061,0.9056654773520845
2015-07-14,176.58497619628906,176.89510661068846,175.72166541098707,175.78034322620687,-0.20039037195751283,SPY,1,-0.46556892825019647,-0.3770856705907006,0.14742284791983054,-1.380665757159493,0.32883013052165533
2015-07-15,176.5262908935547,177.08786105321775,176.04852973105105,176.62686680590957,0.12122098825344826,SPY,2,-0.3980757486328242,-0.3907659886562501,0.2074476616652656,-1.3334461487834393,-0.07565318919441803
2015-07-16,177.94277954101562,177.94277954101562,177.33929853939924,177.58236123671878,0.29526365170878227,SPY,3,-0.30504836066514746,-0.10028323858384458,0.7054976681183476,-0.8751206719612421,0.6466961336580946
2015-07-17,178.09368896484375,178.15236678334605,177.52374164493582,177.93443521680734,-0.055102100101650606,SPY,4,-0.2283622460693388,-0.06996374755784902,0.6954337218355959,-0.7655966678725775,0.026748187630557765
2015-07-20,178.1858367919922,178.68035202310475,177.86734217655754,178.3199465192318,-0.42392361443855286,SPY,0,-0.16699141131501263,-0.05097546057822197,0.7225641347289692,-0.4896554444251559,-0.0019250843534561997
2015-07-21,177.48182678222656,178.3116165505911,177.18008621094953,178.05177408941046,-0.2747095980642094,SPY,1,-0.14051750796196535,-0.232173749471984,0.430954371182867,-0.9460334251609415,-0.39032819077091147
2015-07-22,177.16331481933594,177.4985892175164,176.76099833092994,176.7945193760427,-0.06228871329751527,SPY,2,-0.13093778523116273,-0.3138437415303606,0.1916069637364478,-1.2145399221606603,-0.20267469739618885
2015-07-23,176.1658477783203,177.39795368898996,175.80544228347227,177.29737779078255,-0.02574634318918601,SPY,3,-0.15363405338432512,-0.5656885551136338,-0.09899240373341324,-1.0299942727512954,-0.536740694500003
2015-07-24,174.3386993408203,176.32515062050572,174.00343772708302,176.26648559333654,0.5150041248395606,SPY,4,-0.22449237884392198,-0.9954157912789809,-0.6964519214267499,-0.12571403228450878,-0.9514967212879848
2015-07-27,173.32452392578125,173.96153894141415,172.88029650141178,173.4502566317459,0.8048919762621481,SPY,0,-0.30960968402675154,-1.217767295008376,-1.2243470469594584,0.3421235379095398,-0.553065740682855
2015-07-28,175.45343017578125,175.5959169746355,173.3328695285481,174.16264634478205,0.6299145172212708,SPY,1,-0.3172928169831931,-0.7176323001684997,-0.706196558308766,-0.66735602718449,1.0125079143691045
2015-07-29,176.66033935546875,176.8866350797686,175.43661075887195,175.5790975150845,0.2775600919995548,SPY,2,-0.2899277978420363,-0.45673689946268614,-0.1372903854482778,-1.3456668312768267,0.5480386008944739
2015-07-30,176.70228576660156,176.86991652588898,175.52884487277532,176.14909275048663,-0.009961992251126988,SPY,3,-0.2678969218341356,-0.44775316302983176,-0.13749108314657957,-1.3456668312768272,-0.026209799169760354
2015-07-31,176.43411254882812,177.23036845613078,176.14913890443106,177.20522447511988,0.22745822414083958,SPY,4,-0.25894309949490224,-0.5122448720801319,-0.03972282280991573,-1.2836668766042334,-0.17860207967122568
2015-08-03,175.83897399902344,176.45922191758902,174.88346453980012,176.4005569032075,0.4397977360433994,SPY,0,-0.2694533979042327,-0.655715408660606,-0.357571168464379,-0.8849738943203467,-0.340003218576729
2015-08-04,175.4953155517578,176.22451635440734,175.00917742018927,175.76352219607455,-0.19818338110586922,SPY,1,-0.28808176734538216,-0.7385015644848827,-0.38579090575703057,-0.8849738943203473,-0.2165649143371045
2015-08-05,176.07373046875,177.11304926105268,175.7887439968943,176.39222520054653,-0.11947002033591819,SPY,2,-0.2871486619763311,-0.5996090392573127,-0.05899677638224389,-1.398386147582534,0.23871345458380094
2015-08-06,174.6320037841797,176.36700187207867,174.0452769744549,176.25803612923153,0.48078385841506505,SPY,3,-0.32722642503912713,-0.9469446157962027,-0.5719046880924727,-0.5354350927682855,-0.7602488000098668
2015-08-07,174.29676818847656,174.6236527001802,173.3915465892797,174.47278882835204,0.5170483699629356,SPY,4,-0.3681269736134165,-1.0250753803722195,-0.9182933531493744,-0.25055243703625174,-0.21354594913856773
2015-08-10,176.49273681640625,176.57654579787817,175.4114948033438,175.4114948033438,-0.22894827786066024,SPY,0,-0.3386301806928483,-0.4995314599509369,-0.07260169317702045,-1.3162982690904903,1.0396122039803675
2015-08-11,174.9002227783203,175.5707586157841,174.1374881033377,175.15167531604513,0.6802585189683857,SPY,1,-0.3599466835298869,-0.8700667897755353,-0.6306970393914003,-0.749247071291632,-0.8333256178156209
2015-08-12,175.1098175048828,175.29421523581243,172.12594555261967,173.59273754629822,1.5940618902690205,SPY,2,-0.3705842196034387,-0.8209193645600374,-0.9628890768485703,0.010248791708785707,0.05711268696962437
2015-08-13,174.8918914794922,175.63785943664448,174.3470753736282,174.95055650631437,-0.04809014085807428,SPY,3,-0.38465411061231786,-0.8717647522867221,-0.6400776140612497,-0.17336316101004065,-0.15486773571434123
2015-08-14,175.5288543701172,175.60428629746687,174.55657800847317,174.69906480104737,-0.3774874948738896,SPY,4,-0.3774164852141315,-0.7169220567390664,-0.5402990135826959,-0.17336316101004112,0.2686450296110834
2015-08-17,176.50953674316406,176.50953674316406,174.4727976342311,174.93379191487742,-0.2527270165239175,SPY,0,-0.3439836863052865,-0.48489065350244837,-0.29045558996260956,-0.6781417080380012,0.43664103629043055
2015-08-18,175.9982452392578,176.58495938855856,175.76355957953749,176.2329308989781,-0.39919618726172934,SPY,1,-0.3320084243593263,-0.6132123201368929,-0.18039424786295885,-0.7199306750861777,-0.29852856810319406
2015-08-19,174.60687255859375,176.0233633719876,173.79384993200853,175.2522516333577,1.6103821112879642,SPY,2,-0.3615198916756482,-0.9493225672027157,-0.9608678930501936,0.08796174839611219,-0.7355284632157151
2015-08-20,170.96090698242188,174.58178141122372,170.90222915934876,173.08984532300005,2.0347495365645694,SPY,3,-0.4860624349867094,-1.7080809663812258,-2.4695246063324334,0.9849917450722889,-1.8778985826334018
2015-08-21,165.81451416015625,170.93571303467735,165.55468453829255,169.08335906329378,5.056671760177582,SPY,4,-0.725475835416748,-2.533453408134572,-4.271285411954691,2.0614136992797762,-2.699034082205351
2015-08-24,158.8325653076172,165.5211309675056,152.88157753389092,157.14785510299993,8.245213854273674,SPY,0,-1.103339242913597,-3.3442296007938976,-5.529414029649296,3.274612066645241,-3.7797065635144502
2015-08-25,156.9634246826172,163.81961966834115,156.67006132802624,163.80285275937484,5.518008266923221,SPY,1,-1.4428111436878404,-3.5208529169177445,-3.97193073452434,3.274612066645241,-1.0740087924856336
2015-08-26,162.98989868164062,163.26648243214422,157.88545386603704,160.99505788498155,4.911163186177356,SPY,2,-1.528186444737662,-2.2920681542688297,-2.796331078413627,3.2746120666452403,3.222391255578387
2015-08-27,167.02149963378906,167.14721953638156,163.61854451657695,165.13562435844057,3.6188608838198424,SPY,3,-1.4691322291292677,-1.6177985905979562,-1.7366622951423902,1.8227880305796171,2.0734239181508407
2015-08-28,167.0298309326172,167.49920215957198,165.8899239002669,166.37606203944344,1.3616669444133502,SPY,4,-1.4097726591782958,-1.616479497294136,-1.4524652516554026,1.7017862419065088,-0.04248252258843343
2015-08-31,165.6803436279297,166.90407214663924,165.12715075826358,166.04913887437377,1.4189137466838613,SPY,0,-1.3887096633486626,-1.7797140408400367,-1.464578053784053,1.7969993457686237,-0.750723537173328
2015-09-01,160.73524475097656,163.24974505608074,159.86354414980423,161.8667622146275,3.2587661129853474,SPY,1,-1.4981457293201792,-2.319982756956477,-1.9228048200399266,2.363056809923958,-2.676176825269132
2015-09-02,163.78614807128906,163.82805896165158,161.2800251847447,163.1239892560224,1.3587871389045958,SPY,2,-1.4856290929343257,-1.8389079170890443,-1.553796613324899,2.1605571010664293,1.5847814992353493
2015-09-03,163.9034881591797,165.99890474830394,163.40897291360426,164.49857930842256,1.1964085808765186,SPY,3,-1.4595031539579142,-1.8209630718675083,-1.2812021907620905,1.4222717669988065,0.015332968020013465
2015-09-04,161.42251586914062,162.48699112083295,160.60111611376172,161.64044738851246,2.287860822806441,SPY,4,-1.49545982520362,-2.08626350212403,-1.5171661201875766,1.761040141441953,-1.3703148682916715
2015-09-08,165.47921752929688,165.63009416033984,163.58496571100363,164.2303575421744,0.48068263851089793,SPY,1,-1.3973602640420146,-1.4850717418235124,-1.0779081677820832,0.8012299879837114,2.106922273450492
2015-09-09,163.26646423339844,167.18909052015616,162.89768167736435,167.06337064757716,1.1420257064827357,SPY,2,-1.3701569284915138,-1.7229468432127502,-1.0775970669348856,0.36560790323134396,-1.214946303235286
2015-09-10,164.15493774414062,165.30322192163933,162.81386603554935,163.0736956416046,1.3258767771222628,SPY,3,-1.3123391049266324,-1.5964728830288686,-1.0697074791567134,0.37917246513835745,0.4241147305300731
2015-09-11,164.90087890625,164.9679337597962,163.04852534657667,163.7609719747754,0.5534319637510027,SPY,4,-1.2351686217682865,-1.490087475379799,-1.0063275580154136,0.3791724651383582,0.34660291621158373
2015-09-14,164.2890625,165.12722926243146,163.8029242430606,165.07694130299114,-0.245197049535486,SPY,0,-1.1815729258937364,-1.5596792065434122,-0.9599303136628367,0.3278971221487028,-0.3693546530883364
2015-09-15,166.34255981445312,166.786787118012,164.24714317902138,164.79194638847036,0.4366321331581732,SPY,1,-1.072742632102831,-1.264267632426465,-0.7785611806164253,-0.20311681720320818,1.0310658782052102
2015-09-16,167.78419494628906,167.97698248541326,166.300649174541,166.6443005727278,0.154315927508086,SPY,2,-0.9389378541018008,-1.0644258671837108,-0.5739275074563108,-0.5661354159564134,0.7019800740231005
2015-09-17,167.4070281982422,170.05563798888642,167.02985574836006,167.6501036986477,3.6566238468901866,SPY,3,-0.8378037906840582,-1.111618456969482,-0.44390282496090055,-1.1599372622345998,-0.24208939138679725
2015-09-18,164.67132568359375,167.39267480976977,164.25849712014326,164.89039016793595,2.616855281909591,SPY,4,-0.8291808921621242,-1.443693590982352,-0.7646619756272494,-0.5136470348013988,-1.4765336357650407
2015-09-21,165.5222625732422,166.55012997537312,164.46910762492797,165.50540849441848,0.27626804969342167,SPY,0,-0.7931319628643463,-1.3202426746472893,-0.7301731320356613,-0.5136470348013985,0.4004320717586428
2015-09-22,163.37388610839844,163.83727703326133,162.2364731888168,163.34861140848776,1.2321947787595995,SPY,1,-0.8196346470649123,-1.5735345906640479,-1.036656431184694,-0.02627606115996889,-1.1804412436739289
2015-09-23,163.11265563964844,164.01414965722748,162.53131200810208,163.54233826231925,0.01953467864557025,SPY,2,-0.842224584053402,-1.6038483415387905,-1.0008084407384423,-0.0838606276823333,-0.18566925008161908
2015-09-24,162.52291870117188,162.98630959849973,160.5514150898855,161.89102552915193,1.3411133497554175,SPY,3,-0.8706511346924493,-1.673377390338586,-1.1684790345588265,0.3326272359183676,-0.3611081135669943
2015-09-25,162.48081970214844,164.29224184163175,161.60458721302194,163.98893257322655,1.255294748653736,SPY,4,-0.8880570509632978,-1.6784430205729541,-1.0192445965626729,-0.10954337764346124,-0.06929082511158594
2015-09-28,158.40298461914062,161.68883701149747,158.0912547506794,161.57930474164885,1.720928139566469,SPY,0,-1.0091567470178167,-2.1426273689449777,-1.6261461549700982,0.586587013947248,-2.252371270647828
2015-09-29,158.4956512451172,159.86054921571466,157.49304537211324,158.62203759093322,1.3345003160164999,SPY,1,-1.0938338096298361,-2.1271107769782414,-1.7611403871918345,0.6937883765610633,0.003936960701741248
2015-09-30,161.452880859375,161.62138309093592,159.60775121242682,160.3912923743384,1.421954313216881,SPY,2,-1.0691383666137682,-1.6473426636884556,-1.2507300576244198,0.0953289390372272,1.5572876890203997
2015-10-01,161.8742218017578,162.17753110883018,159.9279924380028,161.83209300935007,0.7794460862361385,SPY,3,-1.0297406448152986,-1.5815776145881817,-1.097783726653133,-0.0883988224039001,0.17934387269319274
2015-10-02,164.29220581054688,164.31748050604588,159.33815979837223,159.8858081979462,2.36570686792696,SPY,4,-0.9236015490905253,-1.2142647085340612,-0.6934880369314774,-0.7632500319482145,1.2397664335224539
2015-10-05,167.2157745361328,167.4432596637084,165.412773310527,165.5223055674891,0.68500990035223,SPY,0,-0.7522847795352409,-0.804103463974809,0.49602758639141575,-1.2076943150196937,1.4837279056882946
2015-10-06,166.642822265625,167.64542791844002,165.97723393840553,167.080938360951,0.3665383418744525,SPY,1,-0.6293470833375476,-0.8799844483884433,0.4623355864725414,-1.1563730502579372,-0.3446418776727124
2015-10-07,168.00772094726562,168.36157949934756,166.38164287423808,167.57802546153314,0.6450478852462551,SPY,2,-0.491682016669002,-0.6928481054261062,0.6587027119031142,-0.9693685924108502,0.661012788927787
2015-10-08,169.5242919921875,169.8107471213442,167.3168699496485,167.6201791616669,1.2156086074042167,SPY,3,-0.3398182332132979,-0.49053906678002807,0.9587658089330143,-0.6007287757243001,0.7329554890351875
2015-10-09,169.6254119873047,170.10564413377404,168.99351878791342,169.66754077177745,0.3029226244574268,SPY,4,-0.2180271089031168,-0.47705798844723596,1.0529706652334125,-0.5263827569686254,0.004933140353660851
2015-10-12,169.7854766845703,169.9876742603897,169.27153641953146,169.7012191240464,-0.7027983433469583,SPY,0,-0.11954158970469486,-0.4551096883477623,0.9935394308740485,-0.5263827569686245,0.03503259741081871
2015-10-13,168.7154083251953,170.3246320343359,168.54690611902066,169.0524127375446,-0.07477647088613182,SPY,1,-0.07473702423219629,-0.616740610526905,0.762433351553843,-0.7874728900709275,-0.5954247906077302
