date,close,high,low,open,volume,tic,day
2016-12-05,190.20709228515625,190.55135326245085,189.70790467517898,189.90585408048764,67837800,SPY,0
2016-12-06,190.8095703125,190.84400429252008,189.91448382270985,190.39645448126726,59877400,SPY,1
2016-12-07,193.30548095703125,193.36572071439272,190.53413693327656,190.65462958071313,110738100,SPY,2
2016-12-08,193.77886962890625,194.25223837219423,193.01287771075508,193.27969509894712,99714400,SPY,3
2016-12-09,194.94937133789062,194.9665883280231,193.9682130237888,194.00264700405376,88005800,SPY,4
2016-12-12,194.72560119628906,195.33667957954293,194.30387030459465,194.85469578929985,102016100,SPY,0
2016-12-13,196.02520751953125,196.52439518214243,195.3711063406179,195.38832333111233,110477500,SPY,1
2016-12-14,194.40716552734375,196.42972196998025,193.96821763119038,195.72398295037203,142501800,SPY,2
2016-12-15,195.2075958251953,196.06826157153114,194.41578491449238,194.64816834316386,124972600,SPY,3
2016-12-16,194.82579040527344,195.7261658622484,194.50547138064348,195.6655578250906,156420200,SPY,4
2016-12-19,195.24998474121094,195.6742013225138,194.86040509436378,195.0075790405007,90341100,SPY,0
2016-12-20,196.00320434570312,196.15039152554453,195.55302980660466,195.7867697060943,89838800,SPY,1
2016-12-21,195.4578094482422,196.0465053614896,195.4578094482422,195.8733602817182,67909000,SPY,2
2016-12-22,195.1201629638672,195.4318293772006,194.72191740956032,195.31062650591105,56219100,SPY,3
2016-12-23,195.40586853027344,195.41452116077593,194.972999222937,195.16344956485196,36697800,SPY,4
2016-12-27,195.8906707763672,196.2889031226138,195.65691766262628,195.67423613293508,42672500,SPY,1
2016-12-28,194.27174377441406,196.16771349248134,194.15920673511602,196.15040823112668,64095000,SPY,2
2016-12-29,194.2284698486328,194.6959629034167,193.78693468620676,194.3410068893433,48696100,SPY,3
2016-12-30,193.51852416992188,194.64398685218566,192.8259307339041,194.55740771888804,108998300,SPY,4
2017-01-03,194.9989776611328,195.50976029257782,193.82157257247454,194.82581936358508,91366500,SPY,1
2017-01-04,196.15902709960938,196.30620105653207,195.3192597141345,195.32791234332257,78744400,SPY,2
2017-01-05,196.00320434570312,196.15904415548493,195.2067264571573,195.89066731598953,78379000,SPY,3
2017-01-06,196.70448303222656,197.17197608733392,195.57035431256418,196.1157738852922,71559900,SPY,4
2017-01-09,196.05511474609375,196.58321567390468,196.0204778140398,196.44469436592695,46939700,SPY,0
2017-01-10,196.05511474609375,196.912187267703,195.66552191614153,196.0724200020017,63771900,SPY,1
2017-01-11,196.60923767089844,196.60923767089844,195.30196395484305,195.9685863632232,74650000,SPY,2
2017-01-12,196.11570739746094,196.3061708912984,194.75650505702336,196.08973630376664,72113200,SPY,3
2017-01-13,196.56594848632812,196.86894906518972,196.25428206713286,196.28890579810013,62717900,SPY,4
2017-01-17,195.8733367919922,196.33217714291624,195.48375710669535,195.9252789886823,61240800,SPY,1
2017-01-18,196.30624389648438,196.34953347211365,195.57036074115808,196.12443296289095,54793300,SPY,2
2017-01-19,195.57901000976562,196.52266191195307,195.1461407104001,196.38414056572665,66608800,SPY,3
2017-01-20,196.2975311279297,196.79099515057976,195.63090885581107,196.26289419398807,129168600,SPY,4
2017-01-23,195.78677368164062,196.35816431223958,195.024932717631,196.29756948118217,75061600,SPY,0
2017-01-24,197.0421142578125,197.45766509459938,195.8906803134804,196.00321735066092,95555300,SPY,1
2017-01-25,198.74761962890625,198.74761962890625,197.8299256030772,197.99441805308547,84437700,SPY,2
2017-01-26,198.53981018066406,198.86879503523576,198.26276752205186,198.6004050059098,59970700,SPY,3
2017-01-27,198.2281036376953,198.76485716736948,198.0462927785472,198.61768323859167,59711100,SPY,4
2017-01-30,196.99879455566406,197.56151928587133,196.0118532129129,197.5355481881769,79737300,SPY,0
2017-01-31,196.98147583007812,197.04208386469998,195.93393966411406,196.50531702276677,75880800,SPY,1
2017-02-01,197.0594024658203,197.89916990736018,196.47070659882672,196.98148916756324,79117700,SPY,2
2017-02-02,197.18923950195312,197.4749347597979,196.36679066216223,197.05937081559478,69657600,SPY,3
2017-02-03,198.54849243164062,198.7303033547446,197.78665142703923,198.0983178594153,80563200,SPY,4
2017-02-06,198.1934814453125,198.5397847241752,197.85584400474593,198.14153925601292,57790100,SPY,0
2017-02-07,198.20220947265625,198.82554236007024,198.01174591205069,198.58313659386744,57931200,SPY,1
2017-02-08,198.4619140625,198.5917695636371,197.65677032508353,198.20218985010365,51566200,SPY,2
2017-02-09,199.63934326171875,199.94234387116998,198.46193813812891,198.46193813812891,65955200,SPY,3
2017-02-10,200.42710876464844,200.65220922169698,199.65660205348237,199.98558689986365,66015900,SPY,4
2017-02-13,201.51797485351562,201.77769907197353,200.89464201326567,200.92061311409918,55182100,SPY,0
2017-02-14,202.32310485839844,202.33177069873477,200.98987324872715,201.3361633989964,71109000,SPY,1
2017-02-15,203.37930297851562,203.5697665204438,202.05472402518362,202.10666622568726,86785800,SPY,2
2017-02-16,203.20619201660156,203.58711916439967,202.45300356262538,203.40530822199622,84722400,SPY,3
2017-02-17,203.52647399902344,203.52647399902344,202.5222141034397,202.5395325733972,77204100,SPY,4
2017-02-21,204.73851013183594,204.91165519616385,203.89007685942246,203.8987426992179,88946100,SPY,1
2017-02-22,204.55670166015625,204.78178892544693,204.16712195825545,204.33161439486557,62115200,SPY,2
2017-02-23,204.6952362060547,205.09346856342964,203.93338201264498,205.07616330275954,74615900,SPY,3
2017-02-24,204.95497131347656,204.99824767757306,203.80353733186945,203.84682690608932,82381600,SPY,4
2017-02-27,205.27525329589844,205.44839835137117,204.6172968010536,204.86835514997097,56515400,SPY,0
2017-02-28,204.72117614746094,205.1367269123795,204.33159647971726,204.89432119866694,96961900,SPY,1
2017-03-01,207.58677673339844,208.05428292165232,206.36608227643924,206.38340074529486,149158200,SPY,2
2017-03-02,206.27951049804688,207.40497315954045,206.22756830307532,207.39630732029798,70246000,SPY,3
2017-03-03,206.40939331054688,206.57388575648002,205.81203156905175,206.1929586627659,81974300,SPY,4
2017-03-06,205.79470825195312,206.14965100347789,205.18868072324162,205.6128973513154,55391500,SPY,0
2017-03-07,205.17999267578125,205.84661491621947,204.97221071236544,205.49165901584544,65103700,SPY,1
2017-03-08,204.79908752441406,205.7340866443304,204.66056620069597,205.4743624648891,78168800,SPY,2
2017-03-09,205.0587921142578,205.3877769241297,204.08916936110182,204.9202708037729,90683900,SPY,3
2017-03-10,205.7773895263672,206.06308482122967,204.8250718768257,206.01979525350114,81991700,SPY,4
2017-03-13,205.88125610351562,205.92454566749777,205.38779206245576,205.7167636864556,57256800,SPY,0
2017-03-14,205.09347534179688,205.3878365145119,204.47880831462683,205.3358811004165,59880800,SPY,1
2017-03-15,206.8682098388672,207.29242645521649,205.43108077298604,205.6648338644537,96081800,SPY,2
2017-03-16,206.46131896972656,207.08465176220116,206.1323473143416,207.0067384656722,78344000,SPY,3
2017-03-17,206.09873962402344,206.91607632998918,206.09873962402344,206.72478419592946,89002100,SPY,4
2017-03-20,205.87266540527344,206.38567007845458,205.48139087941647,206.0987318881352,52537000,SPY,0
2017-03-21,203.22940063476562,206.60308429201066,203.09898019135397,206.4813541222953,131809300,SPY,1
2017-03-22,203.7075958251953,203.9945340186917,202.6381085713206,203.26415312665975,97569200,SPY,2
2017-03-23,203.490234375,204.629283691837,203.11635362966538,203.70761060394116,100410300,SPY,3
2017-03-24,203.34239196777344,204.36840125782555,202.55984295900794,203.79453817627297,112504900,SPY,4
2017-03-27,203.13372802734375,203.39458214769667,201.38602797588516,201.664262641361,87454500,SPY,0
2017-03-28,204.61190795898438,205.03795688647148,202.71638029888368,202.82942018622143,93483900,SPY,1
2017-03-29,204.8031768798828,205.03794691617117,204.09888003860954,204.32495980229157,61950400,SPY,2
2017-03-30,205.45529174804688,205.65528741288264,204.56840636847858,204.74230468206505,56737900,SPY,3
2017-03-31,204.97708129882812,205.64659049106066,204.92489986224118,205.11619199361942,73733100,SPY,4
2017-04-03,204.62059020996094,205.22924098793237,203.3858948410498,205.0292585753686,85546500,SPY,0
2017-04-04,204.75100708007812,204.8379628758166,203.95106417613255,204.33364844923514,56466200,SPY,1
2017-04-05,204.1424102783203,206.4118191640658,203.93372427393624,205.4292741363675,108800600,SPY,2
2017-04-06,204.71629333496094,205.23798846108082,203.8380846477931,204.28154076272992,69135800,SPY,3
2017-04-07,204.50750732421875,205.20311375317107,204.02058680422888,204.4640294347363,74412300,SPY,4
2017-04-10,204.62925720214844,205.4292000289866,204.0988587414895,204.64665101313784,67615300,SPY,0
2017-04-11,204.38580322265625,204.49013955663008,202.8902538536075,204.2466792656306,88045300,SPY,1
2017-04-12,203.490234375,204.29888084580904,203.26416787323433,204.10758870293344,81864400,SPY,2
2017-04-13,202.16860961914062,203.8902391301026,202.16860961914062,203.1511545480397,92880400,SPY,3
2017-04-17,203.95977783203125,203.95977783203125,202.49031237727522,202.69029479628222,68405400,SPY,0
2017-04-18,203.35110473632812,203.89020679103865,202.66420170976033,203.2206843096354,83225800,SPY,1
2017-04-19,202.9772186279297,204.29016620304782,202.75113887085845,203.9162854780321,68699900,SPY,2
2017-04-20,204.62925720214844,205.07271314304106,203.2728318319624,203.5945443635195,92572200,SPY,3
2017-04-21,203.97715759277344,204.6032022014737,203.5771927562991,204.55103402868073,110389800,SPY,4
2017-04-24,206.22047424316406,206.4291601941839,203.95106593774156,206.22916451577632,119209900,SPY,0
2017-04-25,207.42041015625,207.7682068320303,206.7769717117044,206.86392751444583,76698300,SPY,1
2017-04-26,207.28993225097656,208.27247688855394,207.24646762646668,207.3855783065601,84702500,SPY,2
2017-04-27,207.4638671875,207.76818593129622,206.92476514640168,207.61168142321668,57410300,SPY,3
2017-04-28,207.01170349121094,207.75077460749748,206.88126981121428,207.7246905250162,63532800,SPY,4
2017-05-01,207.53341674804688,207.95947891220902,207.11605812387444,207.53341674804688,66882500,SPY,0
2017-05-02,207.61167907714844,207.7942676678446,207.2030107316592,207.6725375181834,57375700,SPY,1
2017-05-03,207.35951232910156,207.7073222286767,206.68129960941886,207.61167616474242,73137700,SPY,2
2017-05-04,207.60301208496094,207.74213607123485,206.75090088732193,207.66388380430337,61462700,SPY,3
2017-05-05,208.42025756835938,208.43765137591822,207.5333591290864,207.97681498251677,62001300,SPY,4
2017-05-08,208.38555908203125,208.61162559224314,207.95949688105497,208.4638113431516,48385700,SPY,0
2017-05-09,208.19422912597656,208.84635771874457,207.84641924927953,208.64637533188764,51363200,SPY,1
2017-05-10,208.56814575195312,208.56814575195312,207.9421011336263,208.1507870955994,54293800,SPY,2
2017-05-11,208.14210510253906,208.30731317055745,207.055223884095,208.11602101470385,62358300,SPY,3
2017-05-12,207.79429626464844,208.18557085186467,207.52475184384602,207.88994234308734,53912700,SPY,4
2017-05-15,208.94207763671875,209.0638078196964,208.20299299661497,208.22038681349602,61918900,SPY,0
2017-05-16,208.75076293945312,209.2637677075588,208.35948834119614,209.2376836188479,51241800,SPY,1
2017-05-17,205.04664611816406,208.7507321116293,204.98577440843238,208.7507321116293,172174100,SPY,2
2017-05-18,205.87266540527344,206.72477643654275,204.70751883220936,204.96837293864434,107047700,SPY,3
2017-05-19,207.21170043945312,207.88122289456138,206.30742122551788,206.3595893941461,115011400,SPY,4
2017-05-22,208.26380920410156,208.42901725144415,207.65515845146408,207.72470716525865,61010600,SPY,0
2017-05-23,208.72467041015625,208.8898784770401,208.25513029716078,208.63771460624068,48341700,SPY,1
2017-05-24,209.2115478515625,209.3158841806334,208.62027769578378,208.9593973004445,46927700,SPY,2
2017-05-25,210.21148681640625,210.48973473560142,209.5158935536004,209.72456622540574,64071700,SPY,3
2017-05-26,210.16806030273438,210.33325510867513,209.94198051049034,210.02023277660862,46629900,SPY,4
2017-05-30,209.98545837402344,210.23760898733187,209.68982985701535,209.84633438922194,35201900,SPY,1
2017-05-31,209.93324279785156,210.31582703587898,209.23763629849174,210.28103941373627,91796000,SPY,2
2017-06-01,211.6027374267578,211.62013124169187,210.10718776467147,210.39412600691293,68962000,SPY,3
2017-06-02,212.30706787109375,212.46358569502274,211.35931045526385,211.6549390178464,88666100,SPY,4
2017-06-05,212.1505126953125,212.42005710085908,211.95051700870053,212.1331188817827,44698800,SPY,0
2017-06-06,211.47227478027344,212.14178394429635,211.39400926248635,211.58530138580454,50375400,SPY,1
2017-06-07,211.86358642578125,212.0896529440501,211.1418957009011,211.81141824984175,54144300,SPY,2
2017-06-08,211.9678955078125,212.44612583838824,211.43749700800873,211.95920523547161,65950700,SPY,3
2017-06-09,211.64617919921875,213.0373790017962,210.37669627762057,212.23743613010615,132256400,SPY,4
2017-06-12,211.6027374267578,211.65490560396657,210.75062624129717,211.40275499159318,86108100,SPY,0
2017-06-13,212.63739013671875,212.68955829911803,211.79396946435796,212.1417660587463,60067000,SPY,1
2017-06-14,212.36788940429688,212.91566848958766,211.54184910468186,212.90697821659944,78602300,SPY,2
2017-06-15,211.95916748046875,212.08089760951486,210.73316265162578,211.01139726047873,66464900,SPY,3
2017-06-16,212.00547790527344,212.1714915818924,211.12300028970273,212.11906901712646,84553100,SPY,4
2017-06-19,213.77049255371094,213.8316477816918,212.7394663393128,212.83557883953387,65123800,SPY,0
2017-06-20,212.3287811279297,213.42096244725582,212.31131582607034,213.41222979632616,56906400,SPY,1
2017-06-21,212.27635192871094,212.83554821345143,211.80453547970438,212.72197042574658,55977600,SPY,2
2017-06-22,212.1802978515625,212.78318422013322,212.00555146428127,212.28515634976702,44148100,SPY,3
2017-06-23,212.4336395263672,212.76565358136818,211.85696459021437,212.24141454764958,66986800,SPY,4
2017-06-26,212.57347106933594,213.5258635022607,212.3637807468744,213.1064561927493,56700500,SPY,0
2017-06-27,210.86093139648438,212.6521117287246,210.8434527593857,212.35502822722248,82247700,SPY,1
2017-06-28,212.7482147216797,212.94917237630065,211.64728728268415,211.88320220993936,70042600,SPY,2
2017-06-29,210.8783721923828,212.94914368514193,209.66386711169204,212.8967211155467,106949700,SPY,3
2017-06-30,211.2715606689453,212.06667188268318,211.0793356868924,211.69095456965547,86820700,SPY,4
2017-07-03,211.62982177734375,212.65210201808634,211.62982177734375,212.21522943662578,39153800,SPY,0
2017-07-05,212.1190948486328,212.3287851332324,211.1841812221538,211.99677107185246,54427600,SPY,2
2017-07-06,210.1793670654297,211.47250596099136,209.99587474516312,211.3501821915773,65400800,SPY,3
2017-07-07,211.54244995117188,211.6909850346267,210.18814223082148,210.7560846076361,57972300,SPY,4
2017-07-10,211.76959228515625,212.14530960503038,211.23660724925944,211.5424233623595,36663300,SPY,0
2017-07-11,211.61231994628906,211.92686870375482,210.4415047560577,211.7695876588761,50354600,SPY,1
2017-07-12,213.20252990722656,213.3685436038304,212.58217837309738,212.58217837309738,59610400,SPY,2
2017-07-13,213.5608367919922,213.67442795379756,212.98416166139,213.21134398500078,39471600,SPY,3
2017-07-14,214.55682373046875,214.91506238633556,213.46464246181938,213.56075494675216,60262700,SPY,4
2017-07-17,214.5306396484375,214.86266706254005,214.35589328975448,214.47821707406186,33531900,SPY,0
2017-07-18,214.64422607421875,214.69664864744482,213.77921361911146,214.1199736773733,42742500,SPY,1
2017-07-19,215.8063201904297,215.81505284233629,214.95004034103505,214.95878632523463,51034300,SPY,2
2017-07-20,215.9024200439453,216.1820115438022,215.35195636333438,216.05968776281,47135200,SPY,3
2017-07-21,215.71014404296875,215.73635532324766,215.0985119503567,215.325694155826,82340800,SPY,4
2017-07-24,215.6577911376953,215.79758023357027,215.18596127570055,215.63156651665705,46622300,SPY,0
2017-07-25,216.18202209472656,216.5140495160354,215.9548531567374,216.4091910327157,54915600,SPY,1
2017-07-26,216.19078063964844,216.50532946269527,215.92866773068812,216.47038551893203,47575400,SPY,2
2017-07-27,215.98980712890625,216.68880594357,214.66171071427445,216.6538620023689,70766600,SPY,3
2017-07-28,215.7364044189453,215.86746085016472,215.05488431202022,215.50922216177554,50088400,SPY,4
2017-07-31,215.61412048339844,216.23447214886414,215.40441682240316,216.13835963744478,65838700,SPY,0
2017-08-01,216.0946807861328,216.2519485310177,215.57042830526106,216.21700458736362,55050400,SPY,1
2017-08-02,216.1995086669922,216.33931109502183,215.26459492837407,216.22571995571107,47211200,SPY,2
2017-08-03,215.7801055908203,216.1121196779846,215.5005007465843,216.08590839037407,40856000,SPY,3
2017-08-04,216.1732940673828,216.5053081635014,215.7888440623362,216.26940656864448,60191800,SPY,4
2017-08-07,216.57521057128906,216.57521057128906,216.13833798719736,216.24319647333877,31995000,SPY,0
2017-08-08,216.04220581054688,217.48389320613168,215.66650182194394,216.26064208269986,61719400,SPY,1
2017-08-09,216.03346252441406,216.0858850939834,214.99370378698433,215.35194245542993,62632600,SPY,2
2017-08-10,212.984130859375,215.3257749909131,212.9317082791373,215.1947052080248,120479500,SPY,3
2017-08-11,213.29867553710938,213.8928292103017,212.97539407704951,213.21130901583865,74869900,SPY,4
2017-08-14,215.41310119628906,215.63153746125874,214.54810211967575,214.5830460558626,73291900,SPY,0
2017-08-15,215.3868865966797,215.81502646905696,215.0810838298028,215.7975478350867,55242700,SPY,1
2017-08-16,215.76263427734375,216.31309800043158,215.3344943446873,215.9111693562752,56715500,SPY,2
2017-08-17,212.3987274169922,215.46558174531143,212.3987274169922,215.15103292528622,128490400,SPY,3
2017-08-18,212.06666564941406,213.35980458243137,211.6210471439841,212.23266600876988,136748000,SPY,4
2017-08-21,212.232666015625,212.49479219548203,211.29776575062752,212.00549710363762,65469700,SPY,0
2017-08-22,214.4520263671875,214.60929410540695,212.80064845441382,212.81812709164726,63140100,SPY,1
2017-08-23,213.68309020996094,214.11123008992666,213.33359751810963,213.482132578761,50203800,SPY,2
2017-08-24,213.1851043701172,214.2248499990932,212.97540071440326,214.0675822565284,50741700,SPY,3
2017-08-25,213.68309020996094,214.60052519143514,213.53455514930954,213.9801603312637,64445900,SPY,4
2017-08-28,213.6918487548828,214.24229911029164,213.27244150125694,214.21608782347658,40565600,SPY,0
2017-08-29,213.93649291992188,214.19860578390683,212.25889059666528,212.3724817259202,51135700,SPY,1
2017-08-30,214.95001220703125,215.22088436819834,213.7355071363261,213.91899946069202,62030800,SPY,2
2017-08-31,216.2431640625,216.4878116063398,214.98496907572905,215.57037665079503,103803900,SPY,3
2017-09-01,216.54898071289062,216.97712060821138,216.40044564691212,216.6188819202262,62007000,SPY,4
2017-09-05,214.99366760253906,216.26934102062032,214.0238102318638,216.0421588143339,91398800,SPY,1
2017-09-06,215.72764587402344,216.05967325683554,215.1422382948435,215.67522330458812,57916900,SPY,2
2017-09-07,215.70144653320312,216.0509525692771,215.29078527349876,216.03347393440038,58034700,SPY,3
2017-09-08,215.44805908203125,215.9111428985104,215.20341153114762,215.4131018134527,63832800,SPY,4
2017-09-11,217.74598693847656,217.82462078497912,216.70622830486474,216.72369360478308,71364800,SPY,0
2017-09-12,218.47998046875,218.51492440902808,217.92951675024486,218.11300910051094,56896000,SPY,1
2017-09-13,218.58480834960938,218.6197656194183,218.07803459571625,218.1916257241572,59228000,SPY,2
2017-09-14,218.51495361328125,218.71592462669247,218.08682695926365,218.26157334859502,95446300,SPY,3
2017-09-15,218.80906677246094,218.89686685756087,218.26466069008939,218.3700261515919,95432400,SPY,4
2017-09-18,219.27447509765625,219.6257022771578,218.88811716112968,219.1778856135246,46235200,SPY,0
2017-09-19,219.49400329589844,219.581816793148,219.1691174733004,219.5203446653816,47108100,SPY,1
2017-09-20,219.5729522705078,219.68710709817884,218.57194037729994,219.58174165630032,59574100,SPY,2
2017-09-21,218.9846954345703,219.50276018727368,218.8090818538099,219.41496009612214,48211400,SPY,3
2017-09-22,219.0286102294922,219.19544782680657,218.65981767680356,218.6861590449629,51214000,SPY,4
2017-09-25,218.5807342529297,219.12515367691572,217.83437331445256,218.77391317781908,57064400,SPY,0
2017-09-26,218.71250915527344,219.2569153169374,218.47542343390498,219.01105360531767,54082000,SPY,1
2017-09-27,219.56423950195312,219.9505974313564,218.52809656414811,219.41496728349418,81001400,SPY,2
2017-09-28,219.82766723632812,219.9066913407259,219.1954476042302,219.28324769851957,44778800,SPY,3
2017-09-29,220.60037231445312,220.67940981824583,219.63449087507146,219.81888045418575,85578000,SPY,4
2017-10-02,221.55751037597656,221.55751037597656,220.65307418658873,220.82870118939593,59023000,SPY,0
2017-10-03,222.03163146972656,222.05797283606884,221.4784359796249,221.55747347710866,66810200,SPY,1
2017-10-04,222.29510498046875,222.5409667166744,221.76825074662244,221.8824056235964,55953600,SPY,2
2017-10-05,223.61219787597656,223.6297498559352,222.33019322072374,222.62873766151617,63522800,SPY,3
2017-10-06,223.35757446289062,223.647342949613,222.90098175513987,223.16439547174235,80646000,SPY,4
2017-10-09,222.98873901367188,223.64729997555423,222.72531194922752,223.58584125297622,35803100,SPY,0
2017-10-10,223.57705688476562,223.95463881191978,223.01508538728058,223.55950490561045,43057400,SPY,1
2017-10-11,223.92828369140625,223.92828369140625,223.31362949729203,223.4804536797643,47674300,SPY,2
2017-10-12,223.59461975097656,223.9634122859535,223.35753405047097,223.61218512839181,47065100,SPY,3
2017-10-13,223.86683654785156,224.1478290099128,223.59463347426603,224.03367414739319,54800400,SPY,4
2017-10-16,224.16539001464844,224.35856899047826,223.75270409187593,224.0951552947636,38221700,SPY,0
2017-10-17,224.32342529296875,224.36733203658568,223.89316064305405,224.11268096268168,31561000,SPY,1
2017-10-18,224.5429229736328,224.7448778957607,224.3497440399607,224.70097115657055,40888300,SPY,2
2017-10-19,224.60443115234375,224.63956191081465,223.3400052150218,223.76148052746242,61903800,SPY,3
2017-10-20,225.76345825195312,225.78982641459802,224.58684598620817,225.4034685192586,89176400,SPY,4
2017-10-23,224.8853759765625,226.114711163555,224.80635187972666,226.08836979794305,63915300,SPY,0
2017-10-24,225.2805633544922,225.5176356871953,224.92054676244217,225.31569411386528,66935900,SPY,1
2017-10-25,224.16539001464844,225.06103677545406,223.03267092769963,224.94688190833867,103715300,SPY,2
2017-10-26,224.4551544189453,225.05224331637783,224.33222356368222,224.78005363521498,69798000,SPY,3
2017-10-27,226.2903289794922,226.4484039824023,224.4639316285266,225.20151672008473,85562500,SPY,4
2017-10-30,225.44735717773438,226.1937315871698,225.14881277334277,225.20149550371113,54285700,SPY,0
2017-10-31,225.79859924316406,226.05325032139146,225.50005481903153,225.82494061009004,60304800,SPY,1
2017-11-01,226.09716796875,226.92256661703226,225.72838879214913,226.58012881018857,54202700,SPY,2
2017-11-02,226.1849822998047,226.3254785379996,224.9556737117461,226.02693408067947,56449500,SPY,3
2017-11-03,226.9401397705078,226.98403312004288,225.93032476203422,226.34302407594734,59589700,SPY,4
2017-11-06,227.2913360595703,227.42304288718802,226.73814058666298,226.80837529575473,49652600,SPY,0
2017-11-07,227.13323974609375,227.7303284360704,226.62393772465506,227.39665334552245,57502200,SPY,1
2017-11-08,227.51962280273438,227.61622567589356,226.67667229483763,226.95766472977436,50469600,SPY,2
2017-11-09,226.6942901611328,226.8874691438493,225.10493815060445,226.30793219569978,95085500,SPY,3
2017-11-10,226.62399291992188,226.7996198935873,225.99177333040575,226.30789652362077,59984700,SPY,4
2017-11-13,226.83473205566406,227.06304177030458,225.903968014781,225.93909877016756,50228600,SPY,0
2017-11-14,226.30792236328125,226.4132878407455,225.2454246060438,226.02692989209862,61315200,SPY,1
2017-11-15,225.1751708984375,225.86007324111657,224.46392718861364,225.3332191013062,80811500,SPY,2
2017-11-16,227.08935546875,227.45816136308622,226.07956744896717,226.1234607901662,67777000,SPY,3
2017-11-17,226.42201232910156,227.0630212716927,226.34298823430197,226.7381355052124,75756800,SPY,4
2017-11-20,226.80833435058594,227.00151326185545,226.42197652804694,226.66786495776105,48075500,SPY,0
2017-11-21,228.29232788085938,228.47674423089117,226.77326451983026,227.5810842362003,69176800,SPY,1
2017-11-22,228.0903778076172,228.43281553629973,227.923540238263,228.3011087175757,45033400,SPY,2
2017-11-24,228.6172332763672,228.72262554125498,228.44163309538325,228.58212931831912,27856500,SPY,4
2017-11-27,228.50306701660156,228.9596595671249,228.3010987054745,228.66111519213925,52274900,SPY,0
2017-11-28,230.82125854492188,230.84759991564025,228.87191672100803,228.9685196115876,98971700,SPY,1
2017-11-29,230.68077087402344,231.48861760093604,230.23296755517129,230.95297398053415,77512100,SPY,2
2017-11-30,232.70028686523438,233.61347193892445,231.52366137663006,231.60268546203156,127894400,SPY,3
2017-12-01,232.21739196777344,232.96376649281618,228.96850697187693,232.48083245733275,164390900,SPY,4
2017-12-04,231.9364013671875,234.27207398270193,231.88369183740713,233.84182273198832,94040600,SPY,0
2017-12-05,231.10218811035156,232.82321972152377,230.97048129261842,231.10218811035156,77994500,SPY,1
2017-12-06,231.14613342285156,231.5764115200741,230.68075136428126,231.19881616179032,75898600,SPY,2
2017-12-07,231.87496948242188,232.19106593447063,230.8827331797378,231.87496948242188,77218600,SPY,3
2017-12-08,233.13937377929688,233.1481363703664,231.83980381263683,232.8320399659141,76563900,SPY,4
2017-12-11,233.84188842773438,233.9033605656532,233.11309255372458,233.84188842773438,83077500,SPY,0
2017-12-12,234.2545166015625,234.72868798333855,233.87694809242296,234.63208511070204,85195800,SPY,1
2017-12-13,234.2281494140625,234.93939300986128,234.1403359386864,234.50035242989114,102905400,SPY,2
2017-12-14,233.27102661132812,234.64083097400206,233.21834388944902,234.5266761442945,100666700,SPY,3
2017-12-15,235.21359252929685,235.68135326002584,234.2251190555965,234.27807106783888,144610300,SPY,4
2017-12-18,236.7052001953125,237.0582226823926,236.51103378733504,236.61693784007014,83653600,SPY,0
2017-12-19,235.7960968017578,236.9963783509173,235.72547616128801,236.95226065103572,82382900,SPY,1
2017-12-20,235.6725311279297,236.81986069765932,235.37246073175245,236.76690868268003,76751500,SPY,2
2017-12-21,236.15792846679685,236.87283452131612,235.91081009094583,236.29914281498074,67032300,SPY,3
2017-12-22,236.0962371826172,236.21097555698415,235.55785564148545,236.17566522628107,78720900,SPY,4
2017-12-26,235.8137664794922,236.0344088728497,235.5490063810175,235.69019381094674,45244400,SPY,1
2017-12-27,235.928466796875,236.2903234957088,235.65487242793168,235.98141880803297,57751000,SPY,2
2017-12-28,236.4139404296875,236.458085074872,236.0432762399199,236.43160906131718,45116100,SPY,3
2017-12-29,235.52252197265625,237.01406682384695,235.32838250775353,236.9964251271889,96007400,SPY,4
2018-01-02,237.20823669433594,237.24354702205687,235.99912057530614,236.3874533785711,86655700,SPY,1
2018-01-03,238.7085723876953,238.8586210527526,237.37588383141548,237.37588383141548,90070400,SPY,2
2018-01-04,239.71469116210938,240.20012055188528,238.77036225821254,239.35286136561325,80636400,SPY,3
2018-01-05,241.3121795654297,241.43572529750236,240.01480124229727,240.50903803835863,83524000,SPY,4
2018-01-08,241.7534637451172,241.91231980048295,240.92384621080444,241.21508231230837,57319200,SPY,0
2018-01-09,242.30072021484375,242.9273372307883,241.89471871480728,242.17714751468668,57254000,SPY,1
2018-01-10,241.9299774169922,242.19476446057965,240.87091004430349,241.54164463350688,69574300,SPY,2
2018-01-11,243.695068359375,243.695068359375,242.31826219392283,242.4859525414737,62361500,SPY,3
2018-01-12,245.28370666503906,245.4513700767673,243.65975521977927,243.95985252636174,90816100,SPY,4
2018-01-16,244.44529724121094,247.19891001678477,243.7480597326887,246.54581714752038,106555100,SPY,1
2018-01-17,246.7752990722656,247.16363189211833,244.44532908703877,245.3808508074414,113258800,SPY,2
2018-01-18,246.36048889160156,247.0841754874419,245.86622514080076,246.66055932087906,100728000,SPY,3
2018-01-19,247.4813690185547,247.4813690185547,246.3605152129224,246.94298750417806,140920100,SPY,4
2018-01-22,249.49359130859375,249.49359130859375,247.21654675865042,247.26952571147552,91322400,SPY,0
2018-01-23,250.02308654785156,250.31432259158277,249.21111086946777,249.537657229793,97084700,SPY,1
2018-01-24,249.92613220214844,251.26765565769844,248.7434917947893,250.66748766942305,134816100,SPY,2
